,Date et heure de comptage,Identifiant arc,jour_ferie,nom_jour_ferie,vacance_scolaire,nom_vacance_scolaire,dayofweek,month,year
5351,2020-07-20 08:00:00+02:00,4264,0,,1,été,Monday,7,2020
5352,2020-07-20 09:00:00+02:00,4264,0,,1,été,Monday,7,2020
5353,2020-07-20 13:00:00+02:00,4264,0,,1,été,Monday,7,2020
5354,2020-07-20 14:00:00+02:00,4264,0,,1,été,Monday,7,2020
5355,2020-07-20 16:00:00+02:00,4264,0,,1,été,Monday,7,2020
5356,2020-07-20 19:00:00+02:00,4264,0,,1,été,Monday,7,2020
5357,2020-07-20 22:00:00+02:00,4264,0,,1,été,Monday,7,2020
5358,2020-07-20 23:00:00+02:00,4264,0,,1,été,Monday,7,2020
5359,2020-07-21 00:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5360,2020-10-10 22:00:00+02:00,4264,0,,0,,Saturday,10,2020
5361,2020-10-10 21:00:00+02:00,4264,0,,0,,Saturday,10,2020
5362,2020-10-10 20:00:00+02:00,4264,0,,0,,Saturday,10,2020
5363,2020-10-10 16:00:00+02:00,4264,0,,0,,Saturday,10,2020
5364,2020-10-10 14:00:00+02:00,4264,0,,0,,Saturday,10,2020
5365,2020-10-10 13:00:00+02:00,4264,0,,0,,Saturday,10,2020
5366,2020-10-10 11:00:00+02:00,4264,0,,0,,Saturday,10,2020
5367,2020-10-10 10:00:00+02:00,4264,0,,0,,Saturday,10,2020
5368,2020-10-10 08:00:00+02:00,4264,0,,0,,Saturday,10,2020
5369,2020-10-10 07:00:00+02:00,4264,0,,0,,Saturday,10,2020
5370,2020-10-10 01:00:00+02:00,4264,0,,0,,Saturday,10,2020
5371,2020-11-22 02:00:00+01:00,4264,0,,0,,Sunday,11,2020
5372,2020-11-22 03:00:00+01:00,4264,0,,0,,Sunday,11,2020
5373,2020-11-22 04:00:00+01:00,4264,0,,0,,Sunday,11,2020
5374,2020-11-22 09:00:00+01:00,4264,0,,0,,Sunday,11,2020
5375,2020-11-22 12:00:00+01:00,4264,0,,0,,Sunday,11,2020
5376,2020-11-22 13:00:00+01:00,4264,0,,0,,Sunday,11,2020
5377,2020-11-22 15:00:00+01:00,4264,0,,0,,Sunday,11,2020
5378,2020-11-22 16:00:00+01:00,4264,0,,0,,Sunday,11,2020
5379,2020-11-22 18:00:00+01:00,4264,0,,0,,Sunday,11,2020
5380,2020-11-22 19:00:00+01:00,4264,0,,0,,Sunday,11,2020
5381,2020-11-22 21:00:00+01:00,4264,0,,0,,Sunday,11,2020
5382,2020-11-22 22:00:00+01:00,4264,0,,0,,Sunday,11,2020
5383,2020-07-28 12:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5384,2020-07-28 13:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5385,2020-11-20 01:00:00+01:00,4264,0,,0,,Friday,11,2020
5386,2020-11-20 04:00:00+01:00,4264,0,,0,,Friday,11,2020
5387,2020-11-20 06:00:00+01:00,4264,0,,0,,Friday,11,2020
5388,2020-11-20 09:00:00+01:00,4264,0,,0,,Friday,11,2020
5389,2020-11-20 10:00:00+01:00,4264,0,,0,,Friday,11,2020
5390,2020-11-20 12:00:00+01:00,4264,0,,0,,Friday,11,2020
5391,2020-11-20 13:00:00+01:00,4264,0,,0,,Friday,11,2020
5392,2020-11-20 14:00:00+01:00,4264,0,,0,,Friday,11,2020
5393,2020-11-20 15:00:00+01:00,4264,0,,0,,Friday,11,2020
5394,2020-11-20 16:00:00+01:00,4264,0,,0,,Friday,11,2020
5395,2020-11-20 17:00:00+01:00,4264,0,,0,,Friday,11,2020
5396,2020-11-20 19:00:00+01:00,4264,0,,0,,Friday,11,2020
5397,2020-11-20 21:00:00+01:00,4264,0,,0,,Friday,11,2020
5398,2020-11-20 23:00:00+01:00,4264,0,,0,,Friday,11,2020
5399,2020-05-08 22:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5400,2020-05-08 21:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5401,2020-05-08 20:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5402,2020-05-09 00:00:00+02:00,4264,0,,1,ascension,Saturday,5,2020
5403,2020-05-08 23:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5404,2020-05-08 19:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5405,2020-05-08 14:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5406,2020-05-08 02:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5407,2020-05-08 13:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5408,2020-05-08 07:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5409,2020-05-08 16:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5410,2020-05-08 06:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5411,2020-05-08 03:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5412,2020-05-08 04:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5413,2020-05-08 15:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
5414,2020-07-28 19:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5415,2020-07-28 21:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5416,2020-07-28 22:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5417,2020-07-29 00:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5418,2020-08-21 07:00:00+02:00,4264,0,,1,été,Friday,8,2020
5419,2020-08-21 09:00:00+02:00,4264,0,,1,été,Friday,8,2020
5420,2020-08-21 10:00:00+02:00,4264,0,,1,été,Friday,8,2020
5421,2020-08-21 13:00:00+02:00,4264,0,,1,été,Friday,8,2020
5422,2020-08-21 14:00:00+02:00,4264,0,,1,été,Friday,8,2020
5423,2020-08-21 15:00:00+02:00,4264,0,,1,été,Friday,8,2020
5424,2020-08-21 16:00:00+02:00,4264,0,,1,été,Friday,8,2020
5425,2020-08-21 17:00:00+02:00,4264,0,,1,été,Friday,8,2020
5426,2020-08-21 18:00:00+02:00,4264,0,,1,été,Friday,8,2020
5427,2020-08-21 19:00:00+02:00,4264,0,,1,été,Friday,8,2020
5428,2020-08-21 20:00:00+02:00,4264,0,,1,été,Friday,8,2020
5429,2020-08-22 00:00:00+02:00,4264,0,,1,été,Saturday,8,2020
5430,2020-09-03 19:00:00+02:00,4264,0,,0,,Thursday,9,2020
5431,2020-09-03 12:00:00+02:00,4264,0,,0,,Thursday,9,2020
5432,2020-09-03 08:00:00+02:00,4264,0,,0,,Thursday,9,2020
5433,2020-09-03 20:00:00+02:00,4264,0,,0,,Thursday,9,2020
5434,2020-09-03 22:00:00+02:00,4264,0,,0,,Thursday,9,2020
5435,2020-09-03 06:00:00+02:00,4264,0,,0,,Thursday,9,2020
5436,2020-09-03 04:00:00+02:00,4264,0,,0,,Thursday,9,2020
5437,2020-09-03 07:00:00+02:00,4264,0,,0,,Thursday,9,2020
5438,2020-09-03 09:00:00+02:00,4264,0,,0,,Thursday,9,2020
5439,2020-09-03 01:00:00+02:00,4264,0,,0,,Thursday,9,2020
5440,2020-09-03 16:00:00+02:00,4264,0,,0,,Thursday,9,2020
5441,2020-09-03 02:00:00+02:00,4264,0,,0,,Thursday,9,2020
5442,2020-09-03 21:00:00+02:00,4264,0,,0,,Thursday,9,2020
5443,2020-09-03 05:00:00+02:00,4264,0,,0,,Thursday,9,2020
5444,2020-09-03 15:00:00+02:00,4264,0,,0,,Thursday,9,2020
5445,2020-06-14 01:00:00+02:00,4264,0,,0,,Sunday,6,2020
5446,2020-06-14 02:00:00+02:00,4264,0,,0,,Sunday,6,2020
5447,2020-06-14 04:00:00+02:00,4264,0,,0,,Sunday,6,2020
5448,2020-06-14 06:00:00+02:00,4264,0,,0,,Sunday,6,2020
5449,2020-06-14 07:00:00+02:00,4264,0,,0,,Sunday,6,2020
5450,2020-06-14 09:00:00+02:00,4264,0,,0,,Sunday,6,2020
5451,2020-06-14 10:00:00+02:00,4264,0,,0,,Sunday,6,2020
5452,2020-06-14 14:00:00+02:00,4264,0,,0,,Sunday,6,2020
5453,2020-06-14 17:00:00+02:00,4264,0,,0,,Sunday,6,2020
5454,2020-06-14 18:00:00+02:00,4264,0,,0,,Sunday,6,2020
5455,2020-06-14 19:00:00+02:00,4264,0,,0,,Sunday,6,2020
5456,2020-06-14 20:00:00+02:00,4264,0,,0,,Sunday,6,2020
5457,2020-06-14 22:00:00+02:00,4264,0,,0,,Sunday,6,2020
5458,2020-08-22 01:00:00+02:00,4264,0,,1,été,Saturday,8,2020
5459,2020-08-22 02:00:00+02:00,4264,0,,1,été,Saturday,8,2020
5460,2020-08-22 03:00:00+02:00,4264,0,,1,été,Saturday,8,2020
5461,2020-08-22 06:00:00+02:00,4264,0,,1,été,Saturday,8,2020
5462,2020-08-22 07:00:00+02:00,4264,0,,1,été,Saturday,8,2020
5463,2020-08-22 10:00:00+02:00,4264,0,,1,été,Saturday,8,2020
5464,2020-08-22 11:00:00+02:00,4264,0,,1,été,Saturday,8,2020
5465,2020-08-22 12:00:00+02:00,4264,0,,1,été,Saturday,8,2020
5466,2020-08-22 13:00:00+02:00,4264,0,,1,été,Saturday,8,2020
5467,2020-08-22 14:00:00+02:00,4264,0,,1,été,Saturday,8,2020
5468,2020-08-22 18:00:00+02:00,4264,0,,1,été,Saturday,8,2020
5469,2020-08-22 21:00:00+02:00,4264,0,,1,été,Saturday,8,2020
5470,2020-08-23 00:00:00+02:00,4264,0,,1,été,Sunday,8,2020
5471,2020-09-06 00:00:00+02:00,4264,0,,0,,Sunday,9,2020
5472,2020-09-05 23:00:00+02:00,4264,0,,0,,Saturday,9,2020
5473,2020-09-05 22:00:00+02:00,4264,0,,0,,Saturday,9,2020
5474,2020-09-05 19:00:00+02:00,4264,0,,0,,Saturday,9,2020
5475,2020-09-05 18:00:00+02:00,4264,0,,0,,Saturday,9,2020
5476,2020-09-05 15:00:00+02:00,4264,0,,0,,Saturday,9,2020
5477,2020-09-05 13:00:00+02:00,4264,0,,0,,Saturday,9,2020
5478,2020-09-05 11:00:00+02:00,4264,0,,0,,Saturday,9,2020
5479,2020-09-05 09:00:00+02:00,4264,0,,0,,Saturday,9,2020
5480,2020-09-05 02:00:00+02:00,4264,0,,0,,Saturday,9,2020
5481,2020-08-21 01:00:00+02:00,4264,0,,1,été,Friday,8,2020
5482,2020-08-21 02:00:00+02:00,4264,0,,1,été,Friday,8,2020
5483,2020-08-21 03:00:00+02:00,4264,0,,1,été,Friday,8,2020
5484,2020-08-21 04:00:00+02:00,4264,0,,1,été,Friday,8,2020
5485,2020-08-21 05:00:00+02:00,4264,0,,1,été,Friday,8,2020
5486,2020-08-21 06:00:00+02:00,4264,0,,1,été,Friday,8,2020
5487,2020-08-21 08:00:00+02:00,4264,0,,1,été,Friday,8,2020
5488,2020-08-21 11:00:00+02:00,4264,0,,1,été,Friday,8,2020
5489,2020-08-21 12:00:00+02:00,4264,0,,1,été,Friday,8,2020
5490,2020-08-21 21:00:00+02:00,4264,0,,1,été,Friday,8,2020
5491,2020-08-21 22:00:00+02:00,4264,0,,1,été,Friday,8,2020
5492,2020-08-21 23:00:00+02:00,4264,0,,1,été,Friday,8,2020
5493,2020-10-21 07:00:00+02:00,4264,0,,1,toussaint,Wednesday,10,2020
5494,2020-10-21 02:00:00+02:00,4264,0,,1,toussaint,Wednesday,10,2020
5495,2020-09-27 01:00:00+02:00,4264,0,,0,,Sunday,9,2020
5496,2020-09-27 02:00:00+02:00,4264,0,,0,,Sunday,9,2020
5497,2020-09-27 04:00:00+02:00,4264,0,,0,,Sunday,9,2020
5498,2020-09-27 10:00:00+02:00,4264,0,,0,,Sunday,9,2020
5499,2020-09-27 11:00:00+02:00,4264,0,,0,,Sunday,9,2020
5500,2020-09-27 12:00:00+02:00,4264,0,,0,,Sunday,9,2020
5501,2020-09-27 13:00:00+02:00,4264,0,,0,,Sunday,9,2020
5502,2020-09-27 14:00:00+02:00,4264,0,,0,,Sunday,9,2020
5503,2020-09-27 16:00:00+02:00,4264,0,,0,,Sunday,9,2020
5504,2020-09-27 18:00:00+02:00,4264,0,,0,,Sunday,9,2020
5505,2020-09-27 19:00:00+02:00,4264,0,,0,,Sunday,9,2020
5506,2020-09-27 22:00:00+02:00,4264,0,,0,,Sunday,9,2020
5507,2020-09-27 23:00:00+02:00,4264,0,,0,,Sunday,9,2020
5508,2020-09-28 00:00:00+02:00,4264,0,,0,,Monday,9,2020
5509,2020-10-20 01:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5510,2020-10-20 02:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5511,2020-10-20 03:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5512,2020-10-20 04:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5513,2020-10-20 06:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5514,2020-10-20 08:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5515,2020-10-20 09:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5516,2020-10-20 10:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5517,2020-10-20 12:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5518,2020-10-20 16:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5519,2020-10-20 18:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5520,2020-10-20 19:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5521,2020-10-20 21:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5522,2020-10-20 22:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5523,2020-10-20 23:00:00+02:00,4264,0,,1,toussaint,Tuesday,10,2020
5524,2020-11-18 12:00:00+01:00,4264,0,,0,,Wednesday,11,2020
5525,2020-11-18 13:00:00+01:00,4264,0,,0,,Wednesday,11,2020
5526,2020-11-18 14:00:00+01:00,4264,0,,0,,Wednesday,11,2020
5527,2020-11-18 15:00:00+01:00,4264,0,,0,,Wednesday,11,2020
5528,2020-11-18 16:00:00+01:00,4264,0,,0,,Wednesday,11,2020
5529,2020-11-18 17:00:00+01:00,4264,0,,0,,Wednesday,11,2020
5530,2020-11-18 18:00:00+01:00,4264,0,,0,,Wednesday,11,2020
5531,2020-11-18 20:00:00+01:00,4264,0,,0,,Wednesday,11,2020
5532,2020-11-18 21:00:00+01:00,4264,0,,0,,Wednesday,11,2020
5533,2020-11-18 22:00:00+01:00,4264,0,,0,,Wednesday,11,2020
5534,2020-11-18 23:00:00+01:00,4264,0,,0,,Wednesday,11,2020
5535,2020-11-19 00:00:00+01:00,4264,0,,0,,Thursday,11,2020
5536,2020-06-22 01:00:00+02:00,4264,0,,0,,Monday,6,2020
5537,2020-06-22 04:00:00+02:00,4264,0,,0,,Monday,6,2020
5538,2020-06-22 07:00:00+02:00,4264,0,,0,,Monday,6,2020
5539,2020-06-22 08:00:00+02:00,4264,0,,0,,Monday,6,2020
5540,2020-06-22 10:00:00+02:00,4264,0,,0,,Monday,6,2020
5541,2020-06-22 11:00:00+02:00,4264,0,,0,,Monday,6,2020
5542,2020-06-22 13:00:00+02:00,4264,0,,0,,Monday,6,2020
5543,2020-06-22 14:00:00+02:00,4264,0,,0,,Monday,6,2020
5544,2020-06-22 17:00:00+02:00,4264,0,,0,,Monday,6,2020
5545,2020-06-22 18:00:00+02:00,4264,0,,0,,Monday,6,2020
5546,2020-06-22 19:00:00+02:00,4264,0,,0,,Monday,6,2020
5547,2020-06-22 20:00:00+02:00,4264,0,,0,,Monday,6,2020
5548,2020-06-22 21:00:00+02:00,4264,0,,0,,Monday,6,2020
5549,2020-07-22 01:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5550,2020-07-22 03:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5551,2020-07-22 04:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5552,2020-07-22 05:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5553,2020-07-22 09:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5554,2020-07-22 10:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5555,2020-07-22 11:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5556,2020-07-22 12:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5557,2020-07-22 13:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5558,2020-07-22 15:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5559,2020-07-22 16:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5560,2020-07-22 17:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5561,2020-07-22 19:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5562,2020-07-22 20:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5563,2020-07-22 22:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5564,2020-07-22 23:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
5565,2020-07-23 00:00:00+02:00,4264,0,,1,été,Thursday,7,2020
5566,2020-10-21 23:00:00+02:00,4264,0,,1,toussaint,Wednesday,10,2020
5567,2020-10-21 22:00:00+02:00,4264,0,,1,toussaint,Wednesday,10,2020
5568,2020-10-21 21:00:00+02:00,4264,0,,1,toussaint,Wednesday,10,2020
5569,2020-10-21 20:00:00+02:00,4264,0,,1,toussaint,Wednesday,10,2020
5570,2020-10-21 18:00:00+02:00,4264,0,,1,toussaint,Wednesday,10,2020
5571,2020-10-21 17:00:00+02:00,4264,0,,1,toussaint,Wednesday,10,2020
5572,2020-10-21 16:00:00+02:00,4264,0,,1,toussaint,Wednesday,10,2020
5573,2020-10-21 12:00:00+02:00,4264,0,,1,toussaint,Wednesday,10,2020
5574,2020-07-28 01:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5575,2020-07-28 03:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5576,2020-07-28 04:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5577,2020-07-28 06:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5578,2020-07-28 09:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5579,2020-07-28 10:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5580,2020-07-28 11:00:00+02:00,4264,0,,1,été,Tuesday,7,2020
5581,2020-06-16 01:00:00+02:00,4264,0,,0,,Tuesday,6,2020
5582,2020-06-16 03:00:00+02:00,4264,0,,0,,Tuesday,6,2020
5583,2020-06-16 05:00:00+02:00,4264,0,,0,,Tuesday,6,2020
5584,2020-06-16 10:00:00+02:00,4264,0,,0,,Tuesday,6,2020
5585,2020-06-16 15:00:00+02:00,4264,0,,0,,Tuesday,6,2020
5586,2020-06-16 16:00:00+02:00,4264,0,,0,,Tuesday,6,2020
5587,2020-06-16 17:00:00+02:00,4264,0,,0,,Tuesday,6,2020
5588,2020-06-16 18:00:00+02:00,4264,0,,0,,Tuesday,6,2020
5589,2020-06-16 20:00:00+02:00,4264,0,,0,,Tuesday,6,2020
5590,2020-06-16 21:00:00+02:00,4264,0,,0,,Tuesday,6,2020
5591,2020-06-17 00:00:00+02:00,4264,0,,0,,Wednesday,6,2020
5592,2020-09-26 02:00:00+02:00,4264,0,,0,,Saturday,9,2020
5593,2020-09-26 03:00:00+02:00,4264,0,,0,,Saturday,9,2020
5594,2020-09-26 04:00:00+02:00,4264,0,,0,,Saturday,9,2020
5595,2020-09-26 08:00:00+02:00,4264,0,,0,,Saturday,9,2020
5596,2020-09-26 09:00:00+02:00,4264,0,,0,,Saturday,9,2020
5597,2020-09-26 14:00:00+02:00,4264,0,,0,,Saturday,9,2020
5598,2020-09-26 15:00:00+02:00,4264,0,,0,,Saturday,9,2020
5599,2020-09-26 16:00:00+02:00,4264,0,,0,,Saturday,9,2020
5600,2020-09-26 18:00:00+02:00,4264,0,,0,,Saturday,9,2020
5601,2020-09-26 21:00:00+02:00,4264,0,,0,,Saturday,9,2020
5602,2020-10-22 02:00:00+02:00,4264,0,,1,toussaint,Thursday,10,2020
5603,2020-10-22 03:00:00+02:00,4264,0,,1,toussaint,Thursday,10,2020
5604,2020-10-22 07:00:00+02:00,4264,0,,1,toussaint,Thursday,10,2020
5605,2020-10-22 08:00:00+02:00,4264,0,,1,toussaint,Thursday,10,2020
5606,2020-10-22 09:00:00+02:00,4264,0,,1,toussaint,Thursday,10,2020
5607,2020-11-23 15:00:00+01:00,4264,0,,0,,Monday,11,2020
5608,2020-11-23 19:00:00+01:00,4264,0,,0,,Monday,11,2020
5609,2020-11-23 20:00:00+01:00,4264,0,,0,,Monday,11,2020
5610,2020-11-23 22:00:00+01:00,4264,0,,0,,Monday,11,2020
5611,2020-11-23 23:00:00+01:00,4264,0,,0,,Monday,11,2020
5612,2019-12-15 02:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
5613,2019-12-15 03:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
5614,2019-12-15 04:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
5615,2019-12-15 06:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
5616,2019-12-15 07:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
5617,2019-12-15 08:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
5618,2019-12-15 10:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
5619,2019-12-15 11:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
5620,2019-12-15 13:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
5621,2019-12-15 14:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
5622,2019-12-15 17:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
5623,2019-12-15 23:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
5624,2019-12-16 02:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
5625,2019-12-16 04:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
5626,2019-12-16 06:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
5627,2019-12-16 08:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
5628,2019-12-16 09:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
5629,2019-12-16 12:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
5630,2019-12-16 14:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
5631,2019-12-16 16:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
5632,2019-12-16 17:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
5633,2019-12-16 18:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
5634,2019-12-16 21:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
5635,2019-12-16 22:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
5636,2019-12-17 00:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
5637,2019-12-17 01:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
5638,2019-12-17 06:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
5639,2019-12-17 12:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
5640,2019-12-17 15:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
5641,2019-12-17 16:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
5642,2019-12-17 18:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
5643,2019-12-17 19:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
5644,2019-12-18 00:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
5645,2019-12-18 01:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
5646,2019-12-18 02:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
5647,2019-12-18 04:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
5648,2019-12-18 05:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
5649,2019-12-18 06:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
5650,2019-12-18 08:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
5651,2019-12-18 10:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
5652,2019-12-18 11:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
5653,2019-12-18 14:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
5654,2019-12-18 15:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
5655,2019-12-18 20:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
5656,2019-12-18 21:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
5657,2019-12-19 00:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
5658,2019-12-19 02:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
5659,2019-12-19 03:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
5660,2019-12-19 05:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
5661,2019-12-19 07:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
5662,2019-12-19 09:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
5663,2019-12-19 11:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
5664,2019-12-19 13:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
5665,2019-12-19 17:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
5666,2019-12-19 21:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
5667,2019-12-20 00:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5668,2019-12-20 02:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5669,2019-12-20 04:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5670,2019-12-20 06:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5671,2019-12-20 07:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5672,2019-12-20 10:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5673,2019-12-20 12:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5674,2019-12-20 14:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5675,2019-12-20 15:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5676,2019-12-20 16:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5677,2019-12-20 17:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5678,2019-12-20 18:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5679,2019-12-20 19:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5680,2019-12-20 20:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5681,2019-12-20 22:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5682,2019-12-20 23:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
5683,2019-12-21 00:00:00+01:00,4264,0,,1,noel,Saturday,12,2019
5684,2019-12-21 01:00:00+01:00,4264,0,,1,noel,Saturday,12,2019
5685,2019-12-21 02:00:00+01:00,4264,0,,1,noel,Saturday,12,2019
5686,2019-12-21 03:00:00+01:00,4264,0,,1,noel,Saturday,12,2019
5687,2019-12-21 04:00:00+01:00,4264,0,,1,noel,Saturday,12,2019
5688,2019-12-21 07:00:00+01:00,4264,0,,1,noel,Saturday,12,2019
5689,2019-12-21 12:00:00+01:00,4264,0,,1,noel,Saturday,12,2019
5690,2019-12-21 13:00:00+01:00,4264,0,,1,noel,Saturday,12,2019
5691,2019-12-21 15:00:00+01:00,4264,0,,1,noel,Saturday,12,2019
5692,2019-12-21 17:00:00+01:00,4264,0,,1,noel,Saturday,12,2019
5693,2019-12-21 19:00:00+01:00,4264,0,,1,noel,Saturday,12,2019
5694,2019-12-21 22:00:00+01:00,4264,0,,1,noel,Saturday,12,2019
5695,2019-12-21 23:00:00+01:00,4264,0,,1,noel,Saturday,12,2019
